TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-07,2025-02-07,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,191.15,191.15,182.90,183.66,183.75,190.16,,183.70,,,148596,27661903.58,4791,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,23854,IN0020240043,702GS2027,GS,,,,,GOI LOAN  7.02% 2027,101.25,101.41,101.25,101.41,101.41,102.50,,101.41,,,298,30203.35,3,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,18561,IN0020200054,716GS2050,GS,,,,,GOI LOAN 7.16% 2050,103.03,103.03,103.03,103.03,103.03,103.01,,103.05,,,100,10303.00,1,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,14522,INE906B07EO8,739NHAI31A,ND,,,,,TAX FREE 7.39% SR. IIA,1101.00,1102.00,1101.00,1101.01,1101.01,1154.00,,1101.01,,,627,690333.86,6,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,9585,IN0020220029,754GS2036,GS,,,,,GOI LOAN  7.54% 2036,107.41,107.64,107.26,107.35,107.35,107.41,,107.35,,,320178,34368447.22,130,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,17039,INE530B07385,865IFL28,NZ,,,,,SEC RE NCD 8.65% SR.V,946.40,946.40,946.40,946.40,946.40,931.00,,942.70,,,11,10410.40,1,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,31766,INE733E07JI1,873NTPC28,N5,,,,,8.73%S-R-NCD SERIES 2B,1106.00,1106.00,1106.00,1106.00,1106.00,1105.00,,1106.00,,,50,55300.00,1,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,1999,INE053F07744,888IRFC29,NE,,,,,BOND 8.88% PA TF TII-SIIB,1180.00,1180.00,1177.75,1177.75,1177.75,1180.00,,1177.75,,,1150,1356957.25,4,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1230.10,1230.11,1228.00,1228.00,1228.00,1227.10,,1228.00,,,501,615849.00,14,F1,1,,,,,
2025-02-07,2025-02-07,CM,NSE,STK,21225,INE306N08292,910TCAP28,NA,,,,,UNSERENCD9.1%SRIIICIII&IV,1065.00,1076.90,1061.00,1062.05,1062.05,1067.00,,1062.05,,,125,133078.75,5,F1,1,,,,,
