TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-19,2025-02-19,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,8428.60,8531.00,8428.60,8510.01,8500.00,8428.60,,8510.01,,,223,1895389.00,17,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,8492.01,8584.90,8492.01,8524.16,8511.00,8492.01,,8524.16,,,225,1916777.72,38,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,8530.00,8549.89,8500.01,8537.77,8530.00,8493.89,,8537.77,,,1750,14902699.30,100,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,8490.00,8535.00,8490.00,8524.49,8525.00,8497.09,,8524.49,,,139,1182552.54,28,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,8455.00,8534.00,8455.00,8515.93,8530.00,8454.25,,8516.71,,,208,1771277.03,30,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,8491.50,8540.00,8491.50,8532.15,8539.99,8491.50,,8532.15,,,633,5393394.08,81,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,8488.00,8539.99,8472.05,8534.43,8539.99,8488.11,,8534.43,,,1192,10161247.79,82,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,8351.02,8549.00,8351.02,8513.06,8500.00,8361.17,,8513.06,,,42,356051.21,7,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,8500.00,8560.00,8500.00,8560.00,8560.00,8560.00,,8560.00,,,128,1094910.00,13,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,8548.00,8549.00,8548.00,8549.00,8549.00,8548.00,,8549.00,,,2,17097.00,2,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,20467,IN0020160126,SGBMAR25,GB,,,,,2.50%GOLDBONDS 2025TR-VII,8500.00,8589.00,8500.00,8525.57,8539.99,8473.46,,8525.57,,,97,826779.69,20,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,862,IN0020170158,SGBDEC2513,GB,,,,,2.50%GOLDBONDS2025SR-XIII,8401.51,8401.51,8401.51,8401.51,8401.51,8499.00,,8401.51,,,1,8401.51,1,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,8590.00,8590.00,8589.99,8589.99,8589.99,8530.00,,8589.99,,,43,369369.62,3,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,8490.00,8490.00,8490.00,8490.00,8490.00,8490.00,,8490.00,,,3,25470.00,2,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,8700.00,8700.00,8700.00,8700.00,8700.00,8700.00,,8700.00,,,4,34800.00,1,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,8500.00,8575.00,8500.00,8575.00,8575.00,8505.57,,8562.50,,,4,34075.00,2,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,8500.00,8700.00,8500.00,8657.24,8690.00,8471.25,,8653.23,,,169,1459672.24,32,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,8436.00,8584.97,8436.00,8455.51,8455.51,8411.00,,8455.51,,,18,152369.76,5,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,8579.98,8579.98,8569.00,8574.97,8579.00,8421.30,,8574.97,,,116,994671.96,6,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,8471.01,8510.00,8471.01,8510.00,8510.00,8450.00,,8510.00,,,31,263264.14,4,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,8498.00,8500.00,8498.00,8498.00,8498.00,8498.04,,8546.49,,,10,84982.00,6,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,8545.00,8750.00,8539.99,8543.91,8540.00,8484.81,,8547.86,,,875,7508929.54,95,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,8480.00,8529.00,8480.00,8514.57,8529.00,8452.73,,8514.57,,,815,6933940.73,45,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,8470.00,8545.00,8470.00,8505.55,8503.00,8469.25,,8505.55,,,526,4472340.81,44,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,8480.00,8567.85,8442.00,8567.85,8567.85,8480.00,,8567.85,,,16,135823.73,8,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,8475.00,8550.00,8475.00,8542.63,8549.95,8479.41,,8543.04,,,1623,13824742.66,183,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,8560.00,8568.50,8518.01,8568.16,8568.50,8548.41,,8532.65,,,30,256123.02,10,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,8510.00,8550.00,8510.00,8534.00,8550.00,8493.00,,8534.00,,,46,392290.38,9,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,8500.00,8500.00,8451.01,8460.26,8460.00,8474.83,,8460.26,,,49,415255.10,6,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,8465.21,8534.99,8400.00,8514.48,8514.00,8451.00,,8514.48,,,296,2503733.22,14,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,8436.01,8550.00,8436.01,8533.68,8525.00,8497.41,,8533.68,,,208,1774073.83,27,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,8456.01,8550.00,8456.01,8546.14,8511.01,8475.44,,8546.14,,,488,4152408.69,57,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,8497.10,8549.98,8497.00,8511.00,8511.00,8497.00,,8511.00,,,244,2078471.10,32,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,8476.00,8598.98,8476.00,8589.27,8598.00,8475.60,,8588.99,,,633,5405634.56,81,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,8475.61,8548.00,8475.61,8511.24,8500.00,8470.00,,8511.24,,,71,604495.21,24,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,8499.38,8549.99,8499.38,8543.62,8544.00,8499.38,,8543.62,,,83,707108.72,11,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,8511.01,8564.00,8511.01,8537.33,8530.00,8499.86,,8537.33,,,403,3435591.31,38,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,8531.69,8655.00,8452.00,8511.29,8500.00,8531.69,,8519.09,,,165,1418481.99,34,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,8544.24,8699.99,8544.24,8600.00,8600.00,8544.24,,8616.33,,,102,878206.98,35,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,8551.00,8672.70,8511.81,8632.78,8650.97,8549.98,,8633.98,,,623,5334184.33,90,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,8496.42,8586.00,8476.11,8515.39,8508.00,8496.42,,8515.16,,,140,1193875.66,37,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,8575.00,8575.00,8546.00,8554.06,8554.06,8540.00,,8554.06,,,88,753393.34,13,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,8570.00,8660.00,8570.00,8649.25,8660.00,8564.21,,8648.40,,,593,5108973.80,104,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,8615.00,8679.99,8615.00,8657.21,8679.99,8600.96,,8651.14,,,1664,14391305.78,175,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,8663.48,8751.05,8550.00,8698.24,8701.00,8663.48,,8699.01,,,2121,18393251.09,292,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,8583.00,8649.00,8583.00,8630.00,8630.00,8582.40,,8630.00,,,59,508962.90,27,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,8843.61,8939.00,8843.61,8910.33,8915.00,8843.61,,8912.26,,,1469,13070145.53,223,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,165.90,182.50,162.01,180.32,181.80,167.67,,180.30,,,146902,25820499.05,5196,F1,1,,,,,
2025-02-19,2025-02-19,CM,NSE,STK,7750,INE253B01015,21STCENMGM,BE,,,,,21ST CENTURY MGMT SERVICE,68.72,68.72,68.72,68.72,68.72,70.13,,68.72,,,1553,106722.16,45,F1,1,,,,,
