TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-08-06,2024-08-06,CM,NSE,STK,14154,INE405E01023,UNOMINDA,EQ,,,,,UNO MINDA LIMITED,975.00,996.50,965.05,970.15,969.00,974.90,,970.15,,,661068,647345794.80,48032,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,15384,INE274G01010,DHANI,EQ,,,,,DHANI SERVICES LIMITED,50.50,53.63,50.10,50.32,50.45,49.56,,50.32,,,7544665,393091588.62,28382,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,11667,INE366A01041,DWARKESH,EQ,,,,,DWARIKESH SUGAR IND LTD,69.50,70.63,67.90,68.18,68.50,68.88,,68.17,,,909238,62993271.59,9680,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,10599,INE844O01030,GUJGASLTD,EQ,,,,,GUJARAT GAS LIMITED,642.00,665.00,635.15,644.50,643.40,642.00,,644.55,,,659101,432218576.90,31245,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,10633,INF179KC1HR4,HDFCNIF100,EQ,,,,,HDFCAMC - HDFCNIF100,26.17,26.17,25.27,25.40,25.54,25.65,,25.40,,,55866,1426714.80,529,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,7485.00,7485.00,7400.00,7434.99,7430.00,7485.00,,7434.99,,,44,326969.96,6,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,31970,INE557F07132,901NHB34,N6,,,,,BOND 9.01%PA TF TR-I S 3B,6735.00,6739.95,6673.00,6700.00,6700.00,6681.03,,6700.00,,,231,1544898.95,16,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,739,INE169A01031,COROMANDEL,EQ,,,,,COROMANDEL INTERNTL. LTD,1614.75,1659.90,1601.15,1608.15,1604.00,1613.60,,1608.10,,,457049,746840882.25,38378,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,19287,INE0KZ301010,KONTOR,SM,,,,,KONTOR SPACE LIMITED,159.00,159.00,146.00,150.55,150.55,153.00,,150.55,,,21600,3294840.00,17,F1,1200,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,15017,INE215I01027,MAANALU,EQ,,,,,MAAN ALUMINIUM LIMITED,130.05,130.54,125.93,126.96,127.50,127.84,,126.96,,,94752,12138284.74,3186,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,16751,INE222J01013,RANEENGINE,EQ,,,,,RANE ENG VALVE LTD,391.85,391.85,375.30,379.55,384.00,382.80,,379.55,,,4726,1812864.05,441,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,15343,INE888C01040,SADHNANIQ,EQ,,,,,SADHANA NITROCHEM LIMITED,76.55,78.65,74.75,75.05,75.25,76.20,,75.06,,,309034,23712462.87,5644,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,3010,INF846K01Y96,AXISTECETF,EQ,,,,,AXISAMC - AXISTECETF,411.78,418.08,402.17,408.10,404.00,409.58,,408.12,,,7450,3049231.25,92,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,40.25,41.30,38.60,38.91,38.86,39.79,,38.91,,,17677863,709879317.59,42937,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,24450,INE878H20016,INVENT-RE,BE,,,,,INVENTURE GRO & SEC LTD,0.42,0.44,0.39,0.40,0.40,0.45,,0.40,,,3582738,1463405.87,2440,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,18969,INE542Z01010,KAPSTON,BE,,,,,KAPSTON SERVICES LIMITED,434.95,434.95,429.30,429.30,429.30,438.05,,429.30,,,1624,699642.60,90,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,2202,INE831A01028,MIRCELECTR,EQ,,,,,MIRC ELECTRONICS LTD,20.98,21.35,19.97,20.10,20.31,20.53,,20.10,,,570467,11782781.29,1692,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,695.00,697.50,668.00,674.30,669.55,669.85,,674.35,,,467075,321697461.05,25035,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,663.00,690.00,646.25,653.50,657.00,661.35,,653.50,,,97560,65692159.30,6091,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7446.75,7650.00,7428.00,7465.70,7460.00,7465.70,,7465.75,,,271285,2041471557.75,36286,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3150.00,3287.00,3125.00,3148.55,3125.40,3183.65,,3148.45,,,4325,13914558.80,934,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,183.00,205.00,183.00,198.39,200.50,180.32,,198.35,,,254907,50680599.05,3850,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,6860,INE506Z01015,DHRUV,BE,,,,,DHRUV CONSULTANCY SER LTD,120.01,123.95,120.01,122.00,122.00,121.52,,122.50,,,16205,2000833.10,45,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,3432,INE192A01025,TATACONSUM,EQ,,,,,TATA CONSUMER PRODUCT LTD,1200.00,1212.10,1182.85,1185.60,1187.00,1199.40,,1185.55,,,1304014,1561952119.45,58708,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,8.03,8.07,7.82,7.87,7.87,8.04,,7.87,,,2088581,16552168.28,4570,F1,1,,,,,
2024-08-06,2024-08-06,CM,NSE,STK,13658,INE916G01016,GEECEE,EQ,,,,,GEECEE VENTURES LIMITED,361.40,376.95,358.20,363.60,365.00,361.40,,363.60,,,14219,5237851.50,1664,F1,1,,,,,
