TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-13,2024-09-13,CM,NSE,STK,6860,INE506Z01015,DHRUV,BE,,,,,DHRUV CONSULTANCY SER LTD,131.78,131.78,131.78,131.78,131.78,129.20,,131.95,,,1662,219018.36,12,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,17050,INE952A01022,HINDNATGLS,BE,,,,,HIND NATL GLASS & IND LTD,23.89,23.89,23.00,23.22,23.00,23.94,,23.45,,,75468,1766917.35,163,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,29111,INE020B07GX4,738REC27TF,N2,,,,,TAXFREE SEC NCD TR1 S2,1095.05,1095.05,1095.05,1095.05,1095.05,1095.01,,1095.05,,,1000,1095050.00,1,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,13510,INE737W01013,AKASH,EQ,,,,,AKASH INFRA-PROJECTS LTD,38.40,39.25,38.34,38.90,38.75,38.48,,38.90,,,34580,1342058.50,811,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,21623,INE346W01013,APEX,EQ,,,,,APEX FROZEN FOODS LIMITED,252.95,255.95,252.10,253.30,252.60,252.70,,253.30,,,122425,31086300.20,6247,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,25036,INE0DHF01018,IPHL,ST,,,,,INDIAN PHOSPHATE LIMITED,135.00,137.95,131.15,131.30,131.15,138.05,,131.30,,,621600,82421520.00,426,F1,1200,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,8657,INE411Y01011,DIL,EQ,,,,,DEBOCK INDUSTRIES LIMITED,5.91,6.05,5.91,6.00,6.00,5.92,,6.00,,,564766,3374510.69,1276,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,13323,INE0JHH01011,DOLLEX,SM,,,,,DOLLEX AGROTECH LIMITED,34.85,36.95,34.85,36.95,36.95,35.40,,36.95,,,16000,572200.00,4,F1,4000,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,913,INE063P01018,EQUITASBNK,EQ,,,,,EQUITAS SMALL FIN BNK LTD,82.49,86.48,82.32,85.31,84.90,82.07,,85.31,,,19092124,1635664498.75,81828,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,9431,INE369C01017,NORBTEAEXP,BE,,,,,NORBEN TEA &EXPORTS LTD,21.64,21.71,21.60,21.71,21.71,20.68,,21.71,,,23405,507758.85,190,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,24961,INE0PPK01015,ORIENTTECH,EQ,,,,,ORIENT TECHNOLOGIES LTD,305.05,309.85,298.10,302.85,303.80,306.65,,302.95,,,385592,117028541.05,8391,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,17351,INE498E01010,SALONA,EQ,,,,,SALONA COTSPIN LTD.,288.70,292.00,286.05,291.10,292.00,287.15,,290.95,,,1137,329395.50,170,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,17105,INE258G01013,SUMICHEM,EQ,,,,,SUMITOMO CHEM INDIA LTD,593.00,602.10,580.30,591.80,591.80,591.60,,591.80,,,919031,542926707.85,36157,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,82.14,84.50,80.80,83.11,83.00,81.70,,83.11,,,82750388,6873961670.53,267535,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,25486,INE440L01017,TIJARIA,BE,,,,,TIJARIA POLYPIPES LTD,13.86,14.49,13.15,14.21,14.49,13.82,,14.16,,,37882,529508.81,142,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,3010,INF846K01Y96,AXISTECETF,EQ,,,,,AXISAMC - AXISTECETF,457.37,461.99,455.29,461.66,458.74,457.38,,461.64,,,5435,2501795.58,89,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,39.20,39.50,38.35,38.43,38.50,39.05,,38.43,,,9026769,350800922.57,26460,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,18969,INE542Z01028,KAPSTON,BE,,,,,KAPSTON SERVICES LIMITED,226.42,226.42,226.42,226.42,226.42,221.99,,226.42,,,1828,413895.76,20,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,6853,INE831A01028,MIRCELECTR,BE,,,,,MIRCELECTR-DEPO,26.99,27.40,26.05,26.39,26.48,26.99,,26.38,,,258584,6939364.84,685,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,622.20,622.20,609.05,615.85,616.65,618.90,,615.90,,,41031,25190831.80,3817,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,9027,INE098201036,VCL,BE,,,,,VAXTEX COTFAB LIMITED,0.86,0.86,0.82,0.85,0.86,0.85,,0.85,,,296138,249044.45,257,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,20233,INE201M01029,CLEDUCATE,BE,,,,,CL EDUCATE LIMITED,120.98,125.00,119.00,121.79,121.90,119.49,,121.82,,,192864,23441832.93,945,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,14793,INE933B01012,MEGASOFT,EQ,,,,,MEGASOFT LTD,55.30,55.55,54.43,55.04,55.20,54.30,,55.04,,,335868,18401473.32,2456,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,129.50,133.29,129.05,131.29,131.36,128.88,,131.29,,,1809246,237404014.88,11093,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,15214,INE477B01010,DVL,EQ,,,,,DHUNSERI VENTURES LIMITED,484.15,499.10,482.25,486.50,489.00,484.15,,486.35,,,106784,52353483.35,8753,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,24934,INE0URU01010,GLOBALE,BE,,,,,GLOBALE TESSILE LIMITED,37.83,38.98,37.30,37.57,37.99,38.13,,37.29,,,5292,201394.25,136,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,19821,INE140A07757,9PEL25,N0,,,,,SEC RE NCD 9.00% SR I,1080.00,1080.00,1055.00,1075.00,1075.00,1067.80,,1075.00,,,12,12705.00,3,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,24267,INE01IH01015,SYLVANPLY,SM,,,,,SYLVAN PLYBOARD (INDIA) L,93.10,93.45,92.00,92.00,92.00,94.20,,92.00,,,44000,4070500.00,22,F1,2000,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,2043,INE331A01037,RAMCOCEM,EQ,,,,,THE RAMCO CEMENTS LIMITED,844.50,855.55,842.10,850.20,848.35,841.15,,850.15,,,437354,371674592.05,19221,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,8660,INE918N01018,VETO,BE,,,,,VETO SWITCHGEAR CABLE LTD,163.02,171.90,163.02,170.66,170.00,164.09,,170.64,,,82289,13833932.53,841,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1134.10,1137.70,1134.10,1136.94,1137.00,1140.00,,1136.94,,,402,457056.70,8,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,22243,INF754K01LD3,EBBETF0425,EQ,,,,,EDELAMC - EBBETF0425,1272.85,1272.85,1235.15,1236.27,1236.00,1235.76,,1236.34,,,1439,1783978.19,57,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,9710,INE932C01012,TOKYOPLAST,BE,,,,,TOKYO PLAST  INTL LTD.,123.00,127.00,123.00,126.10,126.00,126.17,,126.10,,,12552,1577563.48,166,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,1933,INE658T01017,WEALTH,BE,,,,,WEALTH FRST PORT. MG. LTD,1229.00,1229.00,1198.65,1205.20,1221.85,1206.50,,1205.20,,,2579,3127136.35,302,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,30016,INE345B01019,CEREBRAINT,BE,,,,,CEREBRA INT TECH LTD,14.04,14.04,14.04,14.04,14.04,14.33,,14.09,,,205290,2882271.60,94,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,180.58,185.40,180.20,182.35,182.71,179.43,,182.35,,,14243419,2609486735.81,78821,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,2694.95,2707.95,2667.05,2684.95,2683.00,2687.05,,2684.95,,,82301,221271842.90,15063,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,14116,INE524B01027,GANDHITUBE,EQ,,,,,GANDHI SPL. TUBES LTD,766.00,780.00,765.55,766.85,767.00,772.80,,766.90,,,3570,2750574.50,361,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,13890,INE835D01023,HIRECT,EQ,,,,,HIND RECTIFIER LIMITED,898.00,898.00,872.80,878.40,880.00,883.40,,878.45,,,9664,8494388.50,1209,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,13526,INE0N7F01017,HOMESFY,SM,,,,,HOMESFY REALTY LIMITED,540.00,540.00,540.00,540.00,540.00,551.00,,540.00,,,300,162000.00,1,F1,300,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,8735,INE0KN801013,PROPEQUITY,SM,,,,,P. E. ANALYTICS LIMITED,291.00,291.00,290.20,290.20,290.20,290.20,,290.20,,,2400,697020.00,3,F1,600,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,24380,INE375Y01018,RELIABLE,BE,,,,,RELIABLE DATA SERVICE LTD,83.80,86.10,78.25,85.48,86.10,82.00,,85.48,,,10182,841663.95,156,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,1497,INE644Y01017,SHIVAMILLS,EQ,,,,,SHIVA MILLS LIMITED,98.00,98.90,95.32,96.02,95.50,98.33,,96.03,,,22031,2138888.27,802,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,14775,INE924H01018,TARMAT,BE,,,,,TARMAT LIMITED,81.07,81.70,79.30,80.16,80.70,81.07,,80.38,,,17812,1434068.90,166,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,13859,INE411B01019,VENUSREM,EQ,,,,,VENUS REMEDIES LIMITED,358.15,362.25,352.00,353.95,354.65,356.35,,354.00,,,31816,11356749.45,1909,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,7600.00,7634.00,7600.00,7624.66,7634.00,7580.00,,7624.66,,,138,1050807.00,14,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,16959,INE773I01017,ALKALI,EQ,,,,,ALKALI METALS LTD,125.10,129.85,125.10,126.08,126.50,124.42,,126.13,,,53843,6843434.66,993,F1,1,,,,,
2024-09-13,2024-09-13,CM,NSE,STK,14618,INE995D01025,CHEMBOND,EQ,,,,,CHEMBOND CHEMICALS LTD,610.40,623.00,604.20,617.25,616.00,602.55,,617.25,,,13451,8269999.70,1825,F1,1,,,,,
