TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-19,2024-11-19,CM,NSE,STK,24715,INE09XN01023,AKUMS,EQ,,,,,AKUMS DRUGS AND PHARMA L,536.00,580.65,530.05,580.65,580.65,553.00,,580.70,,,2311186,1271704455.15,46464,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,17383,INE0P7201019,DRONE,ST,,,,,DRONE DESTINATION LIMITED,190.00,194.00,188.00,191.15,190.00,190.45,,191.15,,,36000,6882450.00,65,F1,500,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,24785,INE0YAL01017,PPSL,SM,,,,,PICTUREPOST STUDIOS LTD,31.60,32.65,31.60,32.20,32.20,31.70,,32.20,,,33000,1063800.00,10,F1,3000,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,24481,INE0P4701011,SAHAJSOLAR,ST,,,,,SAHAJ SOLAR LIMITED,518.00,531.90,505.00,508.75,506.05,530.70,,508.75,,,48000,24902530.00,123,F1,200,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,20784,INE413U07251,1050ISFL28,N5,,,,,SEC RE NCD 10.50% SR 6,1055.00,1055.00,995.00,997.21,1000.00,1058.00,,997.21,,,3250,3252661.93,60,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,12219,INE263M01029,RUSTOMJEE,EQ,,,,,KEYSTONE REALTORS LIMITED,703.00,718.50,703.00,708.10,713.80,707.50,,708.25,,,14624,10411406.75,2022,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,22739,INF247L01AP3,MON100,EQ,,,,,MOTILAL OS NASDAQ100 ETF,174.15,174.15,167.65,169.29,168.50,169.09,,169.29,,,408561,69544051.26,6679,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,14445,INE308A01027,NAHARPOLY,EQ,,,,,NAHAR POLY FILMS LIMITED,265.75,267.98,260.78,264.07,266.90,259.05,,264.05,,,29298,7753434.00,709,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,81.00,87.18,80.80,84.17,83.70,84.78,,84.18,,,3969025,338203943.11,32421,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,22.49,23.40,22.48,22.93,22.82,22.41,,22.92,,,2679075,61784181.04,8460,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,3345,INE387A01021,SUNDRMFAST,EQ,,,,,SUNDRAM FASTENERS LTD,1170.30,1191.40,1162.00,1179.65,1179.80,1164.20,,1179.70,,,62473,73789007.45,8482,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,19307,INE0PQ001012,VISHNUINFR,ST,,,,,VISHNUSURYA PROJ N INFR L,271.05,273.00,266.85,267.00,267.00,280.90,,267.00,,,9500,2556325.00,19,F1,500,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,223.75,225.30,219.50,221.22,220.34,222.71,,221.20,,,11375355,2535138975.23,79915,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,298.45,312.00,296.00,299.20,300.20,296.90,,299.20,,,2699945,816110988.95,34929,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,23052,INE0Q6H01012,SONAMAC,SM,,,,,SONA MACHINERY LIMITED,116.50,125.00,116.30,121.85,122.50,115.30,,121.85,,,52000,6379850.00,47,F1,1000,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,742,INE757A01017,COSMOFIRST,EQ,,,,,COSMO FIRST LIMITED,750.00,768.85,733.00,741.65,740.90,746.95,,741.70,,,75355,56600730.65,3949,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,14407,INE952H01027,RAJTV,BE,,,,,RAJ TV NETWORK LTD,59.08,59.08,59.08,59.08,59.08,57.93,,59.32,,,8589,507438.12,32,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,24700,INE0RFP01011,SSEGL,ST,,,,,SATHLOKHAR SYN E&C GLOB L,380.45,380.45,378.00,378.00,378.00,373.00,,378.00,,,121400,46112380.00,158,F1,200,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,23700,INE338I07156,0MOFSL26,N1,,,,,SEC RE NCD SR II,1003.01,1003.01,1003.01,1003.01,1003.01,1074.80,,1003.01,,,5,5015.05,1,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,2955,INE303R01014,KALYANKJIL,EQ,,,,,KALYAN JEWELLERS IND LTD,674.00,707.00,670.35,701.35,699.60,668.25,,701.35,,,7435686,5172076503.20,180592,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,6934,INE832A01018,MODIRUBBER,BE,,,,,MODI RUBBER LTD,131.00,131.00,127.10,127.60,127.60,128.61,,129.00,,,2864,370343.24,33,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,341,INE119A01028,BALRAMCHIN,EQ,,,,,BALRAMPUR CHINI MILLS LTD,532.00,539.85,524.35,526.85,530.00,525.30,,526.85,,,530731,282163807.25,21847,F1,1,,,,,
2024-11-19,2024-11-19,CM,NSE,STK,16950,INE0O0001013,CELLPOINT,SM,,,,,CELL POINT (INDIA) LTD,29.00,29.00,27.70,28.75,28.70,29.25,,28.75,,,44400,1253340.00,36,F1,1200,,,,,
