TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-04,2024-12-04,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,718.35,730.00,712.45,722.25,724.00,715.65,,722.25,,,881403,638119446.25,33115,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,4986,INE962Y01021,IRCON,EQ,,,,,IRCON INTERNATIONAL LTD,219.49,224.28,219.00,220.59,220.20,219.08,,220.60,,,4017978,888667078.54,39886,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,20930,INE349X01015,JALAN,ST,,,,,JALAN TRANSOLU. INDIA LTD,5.60,5.80,5.40,5.80,5.80,5.60,,5.80,,,147000,833700.00,37,F1,3000,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,14972,INE455I01029,KSCL,EQ,,,,,KAVERI SEED CO. LTD.,921.00,941.10,912.70,926.00,930.00,917.55,,926.00,,,78798,73183220.05,10785,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,286.00,289.40,284.00,286.10,285.50,284.80,,286.15,,,67783,19409045.30,2973,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,17882,INE0OUT01019,ORIANA,SM,,,,,ORIANA POWER LIMITED,2349.00,2382.10,2303.10,2382.10,2382.10,2268.70,,2382.10,,,79350,186628612.50,647,F1,75,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,2979,INE749B01020,ORTINGLOBE,EQ,,,,,ORTIN GLOBAL LIMITED,19.10,20.00,19.10,19.32,19.32,19.10,,19.32,,,13789,270109.26,113,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10447,INE854D01024,UNITDSPR,EQ,,,,,UNITED SPIRITS LIMITED,1549.00,1549.00,1520.65,1526.05,1525.00,1542.95,,1526.05,,,618463,945570865.35,39974,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,70.87,70.87,67.71,70.12,70.48,71.03,,70.12,,,2175,151532.71,38,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,760,INE067A01029,CGPOWER,EQ,,,,,CG POWER AND IND SOL LTD,761.30,771.05,750.60,752.20,752.95,761.30,,752.20,,,2265081,1718666911.15,60242,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,11262,INE203G01027,IGL,EQ,,,,,INDRAPRASTHA GAS LTD,361.00,365.95,355.60,360.25,360.20,361.25,,360.25,,,3985267,1434800644.20,72033,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,1200,INF769K01GS9,ESG,EQ,,,,,MIRAEAMC - MAESGETF,41.39,41.60,41.32,41.47,41.49,41.39,,41.47,,,13585,563609.28,168,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,8413,INF769K01IC9,MIDCAPETF,EQ,,,,,MIRAEAMC - MAM150ETF,21.82,21.82,21.58,21.76,21.78,21.57,,21.76,,,1711043,37134163.11,5196,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,20899,INE0Q1W01012,EFORCE,SM,,,,,ELECTRO FORCE (INDIA) LTD,60.90,60.90,58.75,59.05,58.75,59.90,,59.05,,,27600,1640340.00,22,F1,1200,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,25777,IN002024X276,91D090125,TB,,,,,GOI TBILL 91D-09/01/25,99.01,99.06,99.01,99.06,99.06,99.35,,99.06,,,200,19807.00,2,F1,100,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,22595,INF179KC1HW4,HDFCPSUBK,EQ,,,,,HDFCAMC HDFCPSUBK,70.72,71.88,69.50,71.53,71.00,69.98,,71.53,,,150650,10717180.47,941,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,14278,INE607D01018,ORIENTBELL,EQ,,,,,ORIENT BELL LIMITED,324.85,324.85,315.35,320.05,322.00,320.95,,320.05,,,12364,3953576.20,905,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10990,INE944F01028,RADICO,EQ,,,,,RADICO KHAITAN LTD,2395.00,2404.20,2340.00,2346.00,2350.00,2384.55,,2346.00,,,255690,603228336.40,34610,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10176,INF200KA1FS1,SETFNIF50,EQ,,,,,SBI-ETF NIFTY 50,258.98,259.43,257.25,258.46,258.50,258.20,,258.45,,,317479,82128169.40,4711,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10970,INE0MEG01014,VIVIANA,ST,,,,,VIVIANA POWER TECH LTD,904.40,904.40,904.40,904.40,904.40,886.70,,904.40,,,8750,7913500.00,22,F1,125,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,335,INE787D01026,BALKRISIND,EQ,,,,,BALKRISHNA IND. LTD,2852.95,2899.00,2843.65,2875.75,2875.00,2842.20,,2875.75,,,265662,764820875.25,27669,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,426,INE561C01019,BHARATGEAR,EQ,,,,,BHARAT GEARS LTD.,101.00,109.21,100.52,107.02,107.00,99.44,,107.02,,,201635,21484898.38,3712,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,27161,INE704H01022,CINELINE,EQ,,,,,CINELINE INDIA LIMITED,113.00,118.61,111.15,113.47,113.76,112.41,,113.45,,,46058,5282648.10,930,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,4747,INE092B01025,INDNIPPON,EQ,,,,,INDIA NIPPON ELECT  LTD,718.85,724.30,702.70,715.90,719.00,716.05,,715.70,,,10281,7344191.65,1808,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,13307,INE059901020,IEL,BE,,,,,INDIABULLS ENT LTD,19.49,20.47,19.47,20.47,20.47,19.50,,20.47,,,261888,5315740.43,848,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,817,INE500A01029,DCW,EQ,,,,,DCW LTD,103.28,105.30,101.65,103.63,103.89,103.28,,103.64,,,2235235,230950367.04,14018,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10859,INE0JS101016,DREAMFOLKS,EQ,,,,,DREAMFOLKS SERVICES LTD,426.00,434.00,423.35,426.90,427.00,421.85,,426.85,,,118024,50516550.15,6523,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,13810,INE08ZM01014,GREENPANEL,EQ,,,,,GREENPANEL INDUSTRIES LTD,362.65,364.60,354.65,356.60,357.40,357.80,,356.60,,,72585,25978487.25,6353,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,6273,INE362A01016,PVP,BE,,,,,PVP VENTURES LIMITED,27.61,27.61,27.61,27.61,27.61,27.07,,27.90,,,9229,254812.69,35,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,3351,INE044A01036,SUNPHARMA,EQ,,,,,SUN PHARMACEUTICAL IND L,1810.50,1814.85,1785.00,1800.20,1801.90,1800.05,,1800.20,,,2320116,4168945117.30,122884,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,14889,INE022I01019,ASIANTILES,EQ,,,,,ASIAN GRANITO IND. LTD.,71.61,73.94,71.61,73.14,72.90,72.18,,73.15,,,445736,32568626.81,3134,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,11987,INE483B01026,ICIL,EQ,,,,,INDO COUNT INDUSTRIES LTD,340.15,344.45,336.50,338.05,338.00,343.70,,338.05,,,137769,46871631.60,11312,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,1627,INE473A01011,LINDEINDIA,EQ,,,,,LINDE INDIA LIMITED,7045.00,7045.00,6870.70,6892.95,6899.95,6968.55,,6892.65,,,30832,213973099.75,7264,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,9553,INE00F201020,PRUDENT,EQ,,,,,PRUDENT CORP ADV SER LTD,3003.45,3047.05,2982.00,3013.80,2995.50,3003.45,,3013.75,,,68182,205647075.05,8351,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,4522,INE529F01035,SIGIND,EQ,,,,,SIGNET INDUSTRIES LIMITED,72.56,74.99,71.25,74.04,74.00,71.14,,74.06,,,103463,7617734.42,1502,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,7390,INE07RO01027,SUPRIYA,EQ,,,,,SUPRIYA LIFESCIENCE LTD,799.70,835.20,782.30,804.60,799.00,796.35,,804.60,,,811781,656227460.85,44568,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,18831,INE747K01017,TARAPUR,BE,,,,,TARAPUR TRANSFORMERS LTD,36.06,36.06,36.06,36.06,36.06,34.35,,36.06,,,32272,1163728.32,72,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,22243,INF754K01LD3,EBBETF0425,EQ,,,,,EDELAMC - EBBETF0425,1258.00,1258.80,1257.50,1257.52,1258.80,1257.87,,1257.52,,,10790,13569546.99,58,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,3837,INE932C01012,TOKYOPLAST,EQ,,,,,TOKYO PLAST INTL LTD,129.30,129.30,125.81,126.85,126.80,128.10,,126.85,,,4037,513917.83,149,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,1933,INE658T01017,WEALTH,BE,,,,,WEALTH FRST PORT. MG. LTD,1530.00,1569.95,1470.00,1513.60,1540.00,1537.65,,1513.60,,,2317,3522092.55,319,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,10314,INE898S01029,AURUM,BE,,,,,AURUM PROPTECH LIMITED,215.00,215.00,211.69,212.00,212.00,216.02,,213.00,,,24193,5128785.03,112,F1,1,,,,,
2024-12-04,2024-12-04,CM,NSE,STK,7936,INE871C01038,AVANTIFEED,EQ,,,,,AVANTI FEEDS LIMITED,599.00,608.20,596.00,599.25,602.00,598.40,,599.25,,,276864,166556954.20,18645,F1,1,,,,,
