TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-01,2024-07-01,CM,NSE,STK,3010,INF846K01Y96,AXISTECETF,EQ,,,,,AXISAMC - AXISTECETF,382.00,391.82,381.80,390.48,389.25,382.08,,390.48,,,17444,6781410.83,467,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,40.39,41.78,39.98,41.29,41.45,40.11,,41.29,,,17986877,738889876.44,50256,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,18969,INE542Z01010,KAPSTON,BE,,,,,KAPSTON SERVICES LIMITED,380.00,388.80,371.00,380.50,380.00,375.50,,380.50,,,2977,1131363.85,91,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,2202,INE831A01028,MIRCELECTR,EQ,,,,,MIRC ELECTRONICS LTD,20.70,21.24,20.26,20.37,20.40,20.59,,20.37,,,387919,7980834.56,1409,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,559.70,576.95,555.00,572.15,572.00,549.70,,572.15,,,175709,100328020.95,9422,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,3432,INE192A01025,TATACONSUM,EQ,,,,,TATA CONSUMER PRODUCT LTD,1090.10,1097.45,1088.00,1094.55,1096.00,1097.45,,1094.55,,,767705,838462787.95,48558,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,8.95,8.95,8.62,8.69,8.68,8.71,,8.69,,,640559,5560397.73,2214,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,9537,IN0020190016,727GS2026,GS,,,,,GOI LOAN 7.27% 2026,104.10,104.10,104.10,104.10,104.10,106.00,,104.10,,,1,104.10,1,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,14361,INE126J01016,APOLLOPIPE,EQ,,,,,APOLLO PIPES LIMITED,637.80,639.35,628.45,631.00,632.00,631.55,,631.00,,,82890,52291892.20,5410,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,19913,INE192R01011,DMART,EQ,,,,,AVENUE SUPERMARTS LIMITED,4725.10,4754.45,4612.50,4735.90,4721.90,4716.75,,4735.90,,,642169,3014139806.60,55571,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,13658,INE916G01016,GEECEE,EQ,,,,,GEECEE VENTURES LIMITED,383.30,402.50,381.60,390.95,390.20,381.35,,390.95,,,36348,14311828.55,4774,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,1826,INE967C01018,KAMATHOTEL,EQ,,,,,KAMAT HOTELS (I) LTD,227.52,234.00,225.20,232.60,234.00,226.75,,232.60,,,32247,7406993.86,955,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,21691,INE0ECC01022,MAXPOSURE,SM,,,,,MAXPOSURE LIMITED,96.30,97.00,94.20,96.50,96.50,98.85,,96.50,,,66000,6327900.00,32,F1,2000,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,1143,INF204KB18W4,SDL24BEES,EQ,,,,,NIPPON INDIA- NIMFXX,121.85,122.65,121.85,122.32,122.33,121.88,,122.32,,,6512,794611.80,40,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,15342,INE849C01026,SHALPAINTS,EQ,,,,,SHALIM PAINTS LTD,137.50,142.98,137.50,139.67,140.00,138.01,,139.67,,,208167,29189110.64,2218,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,17032,INE594H01019,THYROCARE,EQ,,,,,THYROCARE TECH LTD,654.00,689.70,647.00,650.75,652.50,637.30,,650.75,,,454497,303588752.40,29650,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,25082,INE040M01013,TREEHOUSE,EQ,,,,,TREE HOUSE EDU LTD,27.58,28.80,27.16,28.57,28.60,27.41,,28.57,,,74856,2100631.24,517,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,11892,INE701A01023,VHL,EQ,,,,,VARDHMAN HOLDINGS LIMITED,4075.00,4112.20,3917.05,4006.70,3992.00,4043.35,,4006.70,,,6390,25788988.80,1259,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,9865,INE082W01014,WEWIN,BE,,,,,WE WIN LIMITED,76.00,76.00,75.96,76.00,76.00,77.52,,76.00,,,678,51523.52,27,F1,1,,,,,
2024-07-01,2024-07-01,CM,NSE,STK,7873,INE206B01013,ZODIACLOTH,BE,,,,,ZODIAC CLOTHING CO LTD,142.84,150.75,142.84,142.84,142.84,150.36,,142.84,,,78734,11288647.63,668,F1,1,,,,,
