TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-25,2024-11-25,CM,NSE,STK,14900,INE280H01015,SAHYADRI,EQ,,,,,SAHYADRI INDUSTRIES LTD,314.40,317.95,310.95,314.65,313.25,308.80,,314.55,,,3129,980558.50,281,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,14937,INE536H01010,CIEINDIA,EQ,,,,,CIE AUTOMOTIVE INDIA LTD,460.00,471.55,458.55,464.55,464.00,455.00,,464.55,,,1439172,667955942.15,22715,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,955,INE284A01012,ESABINDIA,EQ,,,,,ESAB INDIA LTD,6053.15,6141.15,6003.00,6015.60,6009.00,6028.10,,6015.60,,,3152,19022462.65,1659,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,25134,INE0RE001014,GALAPREC,EQ,,,,,GALA PRECISION ENG LTD,1127.95,1127.95,1064.20,1072.40,1075.70,1070.35,,1072.45,,,45011,49373686.25,2578,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,10865,INE382T01030,GVPTECH,EQ,,,,,GVP INFOTECH LIMITED,11.28,11.52,9.88,10.68,10.70,10.48,,10.68,,,120863,1341913.93,876,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,11591,INF179KC1965,HDFCNIFTY,EQ,,,,,HDFCAMC - HDFCNIFTY,265.35,269.63,265.35,268.10,268.48,265.23,,268.10,,,63567,17045997.21,990,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,18653,INE0LXA01019,HOLMARC,ST,,,,,HOLMARC OPTO MECHATRO L,170.95,170.95,165.00,170.95,170.95,165.15,,170.95,,,10500,1777350.00,7,F1,1500,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,2018,INE162B01018,LUMAXIND,EQ,,,,,LUMAX INDUSTRIES LTD,2254.75,2284.75,2207.95,2271.80,2276.90,2238.00,,2271.85,,,3076,6946062.85,816,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,15409,INE317F01035,NESCO,EQ,,,,,NESCO LTD.,999.00,1067.05,997.55,1041.40,1039.00,989.75,,1041.35,,,410026,426993716.40,43456,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,1330.00,1341.00,1306.65,1327.45,1321.80,1298.10,,1327.45,,,1298212,1720875664.90,37347,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,15085,INF789F1AYK6,SILVERETF,EQ,,,,,UTIAMC - SILVERETF,89.65,89.65,87.38,88.05,88.17,89.55,,88.04,,,273119,24028093.08,1805,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,20321,INE274V01019,SHANKARA,EQ,,,,,SHANKARA BLDG PRODUCT LTD,616.05,633.45,612.60,627.65,628.00,607.20,,627.65,,,110888,69154703.10,4965,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,16723,INE326B01035,ALMONDZ,BE,,,,,ALMONDZ GLOBAL SEC LTD,27.29,27.29,26.96,26.96,26.96,27.50,,27.22,,,13012,352640.70,85,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,685,INE121A01024,CHOLAFIN,EQ,,,,,CHOLAMANDALAM IN & FIN CO,1252.00,1263.10,1230.85,1239.90,1245.70,1208.40,,1239.90,,,2851902,3550804882.80,125822,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,11447,INE075Z01011,CMRSL,SM,,,,,CYBER MEDIA RES & SER LTD,107.50,107.50,99.45,99.45,99.45,104.65,,99.45,,,20000,2033200.00,23,F1,800,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,2705.00,2727.95,2685.00,2696.45,2693.50,2670.85,,2696.50,,,175000,472479785.40,17835,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,23407,INF740KA1UM0,LIQUIDADD,EQ,,,,,DSPAMC - LIQUIDADD,1042.80,1042.84,1042.80,1042.83,1042.84,1042.63,,1042.83,,,529210,551877537.62,268,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,4378,INF346A01034,SENSEXIETF,EQ,,,,,ICICI PRUD SENSEX ETF,904.94,907.00,894.31,902.02,905.00,889.38,,902.03,,,4157,3757388.92,318,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,20556,INE922K01024,INDIASHLTR,EQ,,,,,INDIA SHELTER FIN CORP L,636.65,679.20,636.65,656.10,664.95,634.20,,656.15,,,449990,297833377.40,35477,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,3280,INE869Y01010,TEMBO,BE,,,,,TEMBO GLOBAL IND LTD,729.55,729.55,729.55,729.55,729.55,715.25,,729.55,,,13677,9978055.35,144,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,7950,INE0HKW01018,PRECISION,SM,,,,,PRECISION METALIKS LTD,49.90,49.90,46.00,46.50,46.00,48.80,,46.50,,,20000,945300.00,10,F1,2000,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,16045,INE689W01016,PRINCEPIPE,EQ,,,,,PRINCE PIPES FITTINGS LTD,429.15,431.15,423.30,426.40,426.70,422.80,,426.40,,,204288,87127390.50,13707,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,25528,INE0X6F01017,SDREAMS,SM,,,,,S D RETAIL LIMITED,149.00,154.90,149.00,154.15,154.00,149.25,,154.15,,,27000,4132150.00,26,F1,1000,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,16791,INE033L07GO5,801TCH25,N4,,,,,SEC RED NCD 8.01% SR.II,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,,1000.00,,,226,226000.00,7,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,8220.00,8390.00,8220.00,8390.00,8390.00,8399.00,,8390.00,,,50,419160.00,2,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,197.40,201.20,196.83,199.19,199.45,192.61,,199.20,,,21024516,4191420180.71,119175,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,8342,INF109KC14A8,GSEC5IETF,EQ,,,,,ICICIPRAMC - ICICI5GSEC,58.69,59.00,57.71,58.59,58.60,57.91,,58.59,,,1404,82296.07,33,F1,1,,,,,
2024-11-25,2024-11-25,CM,NSE,STK,22663,INE953L01027,JSFB,EQ,,,,,JANA SMALL FIN BANK LTD,416.95,423.85,411.75,413.40,414.50,411.15,,413.40,,,287350,119767971.25,13634,F1,1,,,,,
