TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04,
2024-01-31,2024-01-31,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,490.05,520.00,490.05,507.15,501.20,496.95,,507.15,,,85218,43524369.95,3923,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,7115,IN0020140078,817GS2044,GS,,,,,GOI LOAN 8.17% 2044,120.50,120.50,120.50,120.50,120.50,120.00,,120.50,,,2,241.00,1,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,4749.00,4762.75,4631.00,4671.60,4660.00,4729.75,,4671.60,,,292837,1366938421.60,46162,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,2444.90,2465.85,2404.00,2414.35,2415.00,2440.15,,2414.35,,,1146,2787068.80,223,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,187.00,194.90,185.35,193.20,192.95,183.15,,193.20,,,49364,9444317.75,2681,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,17764,INE056I01017,REFEX,EQ,,,,,REFEX INDUSTRIES LIMITED,684.00,709.80,684.00,694.35,694.00,682.85,,694.35,,,55759,38892126.20,2457,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,17395,INF200KA1JT1,SETF10GILT,EQ,,,,,SBIAMC - SETF10GILT,224.11,224.72,223.92,224.14,224.03,224.11,,224.14,,,11424,2564491.61,67,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,19503,INE388G01026,TCLCONS,BE,,,,,TANTIA CONSTRUCTIONS LTD,34.75,34.75,33.45,33.45,33.45,34.10,,33.45,,,37962,1306347.45,83,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,19438,INE926K01017,AHLEAST,EQ,,,,,ASIAN HOTELS (EAST) LTD,158.35,168.00,158.35,163.05,164.00,162.15,,163.05,,,31610,5185452.90,1074,F1,1,,,,,
2024-01-31,2024-01-31,CM,NSE,STK,8650,INE657B01025,BLUECHIP,BE,,,,,BLUE CHIP INDIA LIMITED,2.55,2.55,2.55,2.55,2.55,2.50,,2.55,,,41450,105697.50,39,F1,1,,,,,
