TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-29,2024-07-29,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,7250.00,7445.00,7250.00,7389.54,7390.00,7309.67,,7389.54,,,265,1954872.65,43,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1850.00,1889.95,1810.50,1824.30,1821.25,1909.50,,1823.70,,,43884,80916826.15,7275,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,11193,INF846K011K1,AXISILVER,EQ,,,,,AXISAMC - AXISILVER,83.95,84.00,82.89,83.66,83.70,82.88,,83.66,,,37634,3147822.72,378,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,24266,INE802W01023,BOHRAIND,BZ,,,,,BOHRA INDUSTRIES LIMITED,13.11,13.11,13.11,13.11,13.11,13.80,,13.11,,,27022,354258.42,116,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,22717,INE010601016,ENTERO,EQ,,,,,ENTERO HEALTHCARE SOLU L,1209.95,1220.00,1181.00,1191.85,1190.00,1201.70,,1191.85,,,32220,38287560.10,4429,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,7412,INF174KA1IA5,ALPHA,EQ,,,,,KOTAKMAMC - KOTAKALPHA,56.11,57.50,56.11,57.09,57.06,56.11,,57.09,,,1763058,100279906.25,5363,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,15151,INE925C01016,MADHAV,EQ,,,,,MADHAV MARBLE & GRANITE,49.98,49.98,47.13,48.01,48.30,48.03,,47.98,,,12050,581065.67,458,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,4127,INE699B01027,SAMBHAAV,EQ,,,,,SAMBHAAV MEDIA LTD,5.32,5.32,5.13,5.16,5.19,5.18,,5.17,,,43339,224341.97,232,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,30992,INE020B07HT0,862REC33,NA,,,,,BOND 8.62% TAX FREE S3B,1102.00,1275.00,1102.00,1275.00,1275.00,1275.00,,1275.00,,,6,7131.00,2,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,20242,INE093I01010,OBEROIRLTY,EQ,,,,,OBEROI REALTY LIMITED,1792.05,1829.85,1783.10,1793.90,1796.95,1785.00,,1793.90,,,1190762,2151962309.80,72622,F1,1,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,5309,INE00D001018,REXPIPES,SM,,,,,REX PIPES AND CABLES LTD,79.80,79.80,77.00,78.00,78.00,79.80,,78.00,,,8000,626600.00,4,F1,2000,,,,,
2024-07-29,2024-07-29,CM,NSE,STK,17564,INE148I07OT0,971IHFL28I,BC,,,,,SEC RE NCD 9.71% SR VIII,900.05,900.05,900.00,900.00,900.00,900.00,,900.00,,,16,14400.25,2,F1,1,,,,,
