TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-16,2024-07-16,CM,NSE,STK,11491,INE372A01015,APARINDS,EQ,,,,,APAR INDUSTRIES LTD.,8850.95,9098.80,8830.00,9028.30,8996.00,8830.85,,9028.40,,,88648,795278388.65,21696,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,21406,INE349W01017,AVADHSUGAR,EQ,,,,,AVADH SUG & ENERGY LTD,648.00,665.80,646.15,655.35,655.80,646.00,,655.20,,,94670,62260974.30,7394,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,20532,INF846K01W80,AXISGOLD,EQ,,,,,AXIS MF - AXIS GOLD ETF,64.20,64.20,62.35,62.82,62.87,62.35,,62.81,,,104001,6522736.80,1587,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,12153,INE01EE01011,BBTCL,EQ,,,,,B&B TRIPLEWALL CONT LTD,250.08,251.49,246.00,246.44,250.00,246.71,,246.36,,,2324,575031.91,147,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,20092,INE488B01017,TASTYBITE,EQ,,,,,TASTY BITE EATABLES LTD,10172.85,10244.00,9820.00,9944.00,9900.00,10169.30,,9944.10,,,4614,46289534.75,1745,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,227.99,230.19,221.99,223.02,224.90,226.99,,223.07,,,37003,8348053.35,3239,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,10822,INF247L01BH8,MOQUALITY,EQ,,,,,MOTILALAMC - MOQUALITY,211.07,212.65,211.06,212.49,211.33,211.06,,212.49,,,2022,429351.95,91,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,2319,INE868B01028,NCC,EQ,,,,,NCC LIMITED,334.00,336.55,328.40,329.60,330.00,333.95,,329.60,,,2514134,835726970.90,39604,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,2439,INE542C01019,NKIND,EQ,,,,,NK INDUSTRIES LTD,52.30,55.94,51.36,54.36,54.35,54.03,,54.36,,,3961,211144.76,108,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,8825,INE959A01019,PRIVISCL,EQ,,,,,PRIVI SPECIALITY CHE LTD,1586.55,1608.95,1571.40,1589.50,1585.10,1587.05,,1589.35,,,29850,47586543.65,4164,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,30992,INE020B07HT0,862REC33,NA,,,,,BOND 8.62% TAX FREE S3B,1507.00,1507.00,1116.21,1116.21,1116.21,1256.20,,1116.21,,,8,10102.05,2,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,20242,INE093I01010,OBEROIRLTY,EQ,,,,,OBEROI REALTY LIMITED,1717.50,1745.00,1715.50,1727.45,1725.50,1715.35,,1727.45,,,815643,1413069285.45,48041,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,5309,INE00D001018,REXPIPES,SM,,,,,REX PIPES AND CABLES LTD,81.00,84.50,81.00,84.50,84.50,80.50,,84.50,,,16000,1328500.00,8,F1,2000,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,22521,INF789F1AZE6,NIF5GETF,EQ,,,,,UTIAMC - NIF5GETF,56.81,58.39,56.69,58.14,56.69,57.00,,58.08,,,928,53620.81,40,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,20415,INE04VX01019,SHEETAL,SM,,,,,SHEETAL UNIVERSAL LIMITED,63.90,63.90,60.00,60.80,60.80,61.00,,60.80,,,64000,3892900.00,24,F1,2000,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,666,INE403Y01018,INNOVANA,SM,,,,,INNOVANA THINKLABS LTD.,525.00,525.00,515.00,515.00,515.00,529.75,,515.00,,,400,208000.00,2,F1,200,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,7463,INE824Q01011,MANAKSTEEL,EQ,,,,,MANAKSIA STEELS LTD,55.80,58.32,54.99,57.87,58.32,55.55,,57.88,,,171103,9877296.64,1270,F1,1,,,,,
2024-07-16,2024-07-16,CM,NSE,STK,13683,INE748A01016,MBECL,EQ,,,,,MCNALLY BH. ENG. CO.LTD,4.72,4.74,4.44,4.58,4.53,4.54,,4.59,,,48310,220965.16,204,F1,1,,,,,
