TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04,
2024-06-19,2024-06-19,CM,NSE,STK,10822,INF247L01BH8,MOQUALITY,EQ,,,,,MOTILALAMC - MOQUALITY,203.85,204.49,200.44,201.01,201.00,203.95,,201.01,,,9137,1840268.25,229,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,233.80,237.77,233.60,235.22,234.76,235.47,,235.22,,,30380,7141876.50,1993,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2319,INE868B01028,NCC,EQ,,,,,NCC LIMITED,323.45,325.40,313.55,315.15,316.50,322.45,,315.15,,,5485833,1741405515.75,64405,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2439,INE542C01019,NKIND,EQ,,,,,NK INDUSTRIES LTD,53.00,53.00,50.50,51.12,51.10,51.64,,51.12,,,1061,54475.47,56,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,11491,INE372A01015,APARINDS,EQ,,,,,APAR INDUSTRIES LTD.,8490.55,8648.00,8351.45,8381.00,8380.85,8490.55,,8381.00,,,68640,581093670.80,15950,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,21406,INE349W01017,AVADHSUGAR,EQ,,,,,AVADH SUG & ENERGY LTD,645.00,695.00,625.10,658.75,658.50,642.85,,658.75,,,667348,447199339.50,33011,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,20532,INF846K01W80,AXISGOLD,EQ,,,,,AXIS MF - AXIS GOLD ETF,58.95,61.45,58.95,61.17,61.25,60.79,,61.17,,,53366,3259110.04,943,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,12153,INE01EE01011,BBTCL,EQ,,,,,B&B TRIPLEWALL CONT LTD,240.25,245.01,232.25,240.43,242.79,243.64,,240.43,,,18949,4456099.50,617,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,8825,INE959A01019,PRIVISCL,EQ,,,,,PRIVI SPECIALITY CHE LTD,1285.00,1289.00,1262.00,1275.30,1282.80,1270.60,,1275.30,,,21786,27786104.70,2484,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,20092,INE488B01017,TASTYBITE,EQ,,,,,TASTY BITE EATABLES LTD,10850.00,10993.95,10754.05,10821.95,10899.95,10748.60,,10821.95,,,2756,29906907.00,1255,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,15155,INE925C01016,MADHAV,BE,,,,,MADHAV MARBLE & GRANITE,42.00,42.61,42.00,42.61,42.61,42.61,,42.61,,,605,25657.05,8,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,20256,IN002023Z364,364D211124,TB,,,,,GOI TBILL 364D-21/11/24,96.90,97.03,96.90,97.03,97.03,96.70,,97.03,,,200,19393.00,2,F1,100,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1775.00,1781.90,1724.50,1730.65,1730.00,1771.90,,1730.65,,,15758,27495038.40,3752,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,7412,INF174KA1IA5,ALPHA,EQ,,,,,KOTAKMAMC - KOTAKALPHA,54.49,54.84,53.51,53.96,54.14,54.48,,53.96,,,1432747,77384956.01,7276,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,11193,INF846K011K1,AXISILVER,EQ,,,,,AXISAMC - AXISILVER,90.67,90.67,89.65,90.11,90.09,89.63,,90.11,,,27715,2494200.29,433,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,22717,INE010601016,ENTERO,EQ,,,,,ENTERO HEALTHCARE SOLU L,1068.95,1069.00,1045.55,1053.80,1053.50,1047.60,,1053.80,,,82149,86645632.85,2762,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,4127,INE699B01027,SAMBHAAV,EQ,,,,,SAMBHAAV MEDIA LTD,4.94,5.01,4.85,4.93,4.94,4.93,,4.93,,,84365,416337.29,215,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,7280.25,7369.00,7270.00,7303.10,7303.10,7338.24,,7303.10,,,708,5182155.05,37,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,5867,INE548Z01017,LAGNAM,BE,,,,,LAGNAM SPINTEX LIMITED,146.55,149.52,145.25,149.22,149.52,142.40,,149.22,,,33320,4925965.34,260,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2463,INE099Z01011,MIDHANI,EQ,,,,,MISHRA DHATU NIGAM LTD,465.65,478.50,450.65,459.95,460.50,461.40,,459.95,,,4306533,2009594839.00,77702,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,21401,INF277KA1976,TATAGOLD,EQ,,,,,TATAAML-TATAGOLD,7.14,7.14,7.08,7.10,7.11,7.09,,7.10,,,1616823,11480492.32,6888,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,9592,INE0JA001018,VENUSPIPES,EQ,,,,,VENUS PIPES & TUBES LTD,2080.00,2115.25,2061.20,2076.50,2087.00,2090.85,,2076.50,,,29177,60796312.50,5912,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,9035,INE218C01016,AUSOMENT,BE,,,,,AUSOM ENTERPRISE LIMITED,99.60,99.60,96.15,98.50,98.50,99.60,,98.50,,,3966,385693.42,42,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,8827,INE652Z01017,AVROIND,EQ,,,,,AVRO INDIA LIMITED,124.20,124.20,117.11,118.05,118.20,121.73,,118.05,,,55908,6688830.17,1119,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,4007,INE558D01021,CORALFINAC,EQ,,,,,CORAL INDIA FIN & HOUS LT,47.80,47.80,45.91,46.36,46.44,46.48,,46.36,,,40318,1875189.71,811,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,25718,INE205C01021,POLYMED,EQ,,,,,POLY MEDICURE LIMITED,1966.00,1980.00,1945.00,1964.90,1966.00,1966.00,,1964.90,,,199733,392643907.00,9986,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,31837,INE099F01013,SREEL,EQ,,,,,SREELEATHERS LIMITED,303.00,303.00,291.45,292.10,292.00,298.50,,292.10,,,29911,8844730.20,3982,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,7482,INE824Q01011,MANAKSTEEL,BE,,,,,MANAKSIA STEELS LTD,55.45,55.45,54.75,54.75,54.75,55.50,,54.75,,,8529,469762.50,58,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,13687,INE748A01016,MBECL,BE,,,,,MCNALLY BH. ENG. CO.LTD,5.10,5.10,4.71,4.87,4.90,4.88,,4.87,,,117900,578501.12,186,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2435,INF204KA1LD7,CONSUMBEES,EQ,,,,,NIP IND ETF CONSUMPTION,124.50,125.18,122.23,122.51,123.57,124.01,,122.51,,,107501,13225569.69,1859,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,666,INE403Y01018,INNOVANA,SM,,,,,INNOVANA THINKLABS LTD.,535.00,540.00,501.00,515.55,515.35,530.75,,515.55,,,10400,5406700.00,52,F1,200,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,20426,INE04VX01019,SHEETAL,ST,,,,,SHEETAL UNIVERSAL LIMITED,60.00,60.20,57.30,57.50,57.50,60.30,,57.50,,,14000,822800.00,7,F1,2000,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,18967,INE542Z01010,KAPSTON,EQ,,,,,KAPSTON SERVICES LIMITED,410.00,414.15,385.15,405.00,409.00,376.50,,405.00,,,30416,12340877.90,1688,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2202,INE831A01028,MIRCELECTR,EQ,,,,,MIRC ELECTRONICS LTD,20.80,21.60,20.46,20.62,20.89,20.80,,20.62,,,494140,10283505.82,1475,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,9027,INE098201036,VCL,BE,,,,,VAXTEX COTFAB LIMITED,1.00,1.00,0.99,1.00,1.00,0.96,,1.00,,,851430,851230.00,439,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,3010,INF846K01Y96,AXISTECETF,EQ,,,,,AXISAMC - AXISTECETF,368.73,370.77,366.13,369.31,368.69,366.86,,369.31,,,4414,1627304.28,121,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,40.50,43.95,38.73,42.52,42.61,40.33,,42.52,,,84128082,3545905627.11,117466,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,564.75,567.40,554.50,559.70,560.00,564.55,,559.70,,,102422,57434013.65,6309,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,21824,INE090Y01013,CADSYS,ST,,,,,CADSYS (INDIA) LIMITED,245.00,249.00,240.70,240.70,240.70,253.35,,240.70,,,92000,22305650.00,134,F1,500,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,23052,INE0Q6H01012,SONAMAC,SM,,,,,SONA MACHINERY LIMITED,199.50,220.00,185.20,207.10,208.65,195.00,,207.10,,,392000,80188650.00,374,F1,1000,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,308.15,309.95,301.50,302.20,302.25,305.35,,302.20,,,3338510,1018768055.50,45729,F1,1,,,,,
2024-06-19,2024-06-19,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,267.05,268.10,260.55,262.10,262.20,265.95,,262.10,,,5470537,1441835935.70,48602,F1,1,,,,,
