TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-12,2024-07-12,CM,NSE,STK,17372,INE0P7201019,DRONE,SM,,,,,DRONE DESTINATION LIMITED,397.00,397.00,368.55,370.35,370.00,387.95,,370.35,,,141000,53255800.00,129,F1,1000,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,16787,INE200A01026,GET&D,BE,,,,,GE T&D INDIA LIMITED,1696.75,1710.00,1635.00,1678.25,1688.00,1682.40,,1677.65,,,83416,141383539.40,10955,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,12219,INE263M01029,RUSTOMJEE,EQ,,,,,KEYSTONE REALTORS LIMITED,718.00,728.50,707.85,710.45,712.95,714.45,,710.50,,,29428,21066513.20,2349,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,22739,INF247L01AP3,MON100,EQ,,,,,MOTILAL OS NASDAQ100 ETF,175.00,175.00,165.03,166.68,167.35,169.89,,166.69,,,2401059,398867449.66,28265,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,14445,INE308A01027,NAHARPOLY,EQ,,,,,NAHAR POLY FILMS LIMITED,304.41,309.40,288.27,292.53,291.00,304.41,,292.64,,,45306,13523297.65,1441,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,83.40,85.00,82.10,82.92,82.96,82.86,,82.92,,,1557728,129940694.40,9738,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,30.46,31.83,30.13,30.65,30.61,30.32,,30.65,,,12961256,403790646.38,26830,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,3345,INE387A01021,SUNDRMFAST,EQ,,,,,SUNDRAM FASTENERS LTD,1392.00,1408.90,1384.95,1397.30,1399.00,1390.15,,1397.35,,,33146,46265632.55,6205,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,19300,INE0PQ001012,VISHNUINFR,SM,,,,,VISHNUSURYA PROJ N INFR L,249.70,249.70,233.20,235.65,233.20,243.80,,235.65,,,30000,7142475.00,51,F1,500,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,8400.00,8500.00,8191.00,8209.25,8200.00,8457.95,,8209.20,,,406193,3360366385.05,64317,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3410.00,3461.40,3350.10,3393.15,3350.60,3392.45,,3393.50,,,4618,15707613.05,1636,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,182.45,182.45,175.85,177.32,179.90,181.59,,177.32,,,15679,2795459.29,608,F1,1,,,,,
2024-07-12,2024-07-12,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,581.40,585.00,560.00,564.05,565.50,576.40,,564.05,,,50389,28901100.75,2985,F1,1,,,,,
