TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-04,2024-09-04,CM,NSE,STK,18341,INE0AE001013,VPRPL,EQ,,,,,VISHNU PRAKASH R PUNGLI L,241.00,243.00,237.99,240.68,240.44,242.48,,240.68,,,554674,133164600.81,6921,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,7885,INE268B01013,KREBSBIO,BE,,,,,KREBS BIOCHEMICALS & IND,85.00,85.00,80.20,81.10,82.00,82.46,,82.63,,,17439,1423169.65,118,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,7960.00,7988.99,7730.10,7896.44,7890.00,7946.68,,7896.32,,,883,6968333.77,129,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,368,INE373A01013,BASF,EQ,,,,,BASF INDIA LTD,6499.05,6599.00,6454.15,6562.20,6590.00,6513.80,,6562.15,,,12350,80967996.20,3381,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,22950,INE777F01014,EXICOM,BE,,,,,EXICOM TELE SYSTEMS LTD,365.00,370.00,359.60,359.60,359.60,378.50,,359.95,,,498733,180814421.60,10076,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,11896,INE007B01023,GEOJITFSL,EQ,,,,,GEOJIT FINANCIAL SER L,158.00,174.81,155.40,170.58,168.80,157.13,,170.57,,,33564380,5576458545.46,206062,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,1372,INE310C01029,HINDCOMPOS,EQ,,,,,HINDUSTAN COMPOSITES LTD.,599.70,609.95,594.00,599.40,597.00,604.90,,599.40,,,24044,14437371.65,4521,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,11571,INE0DK501011,PPLPHARMA,EQ,,,,,PIRAMAL PHARMA LIMITED,190.00,216.58,189.10,213.03,213.20,193.10,,213.03,,,66190740,13857871445.67,400100,F1,1,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,23721,INE0TNX01015,REFRACTORY,ST,,,,,REFRACTORY SHAPES LIMITED,180.00,191.45,180.00,191.40,191.45,182.35,,191.40,,,36000,6736600.00,8,F1,4000,,,,,
2024-09-04,2024-09-04,CM,NSE,STK,3275,INE869Y01010,TEMBO,EQ,,,,,TEMBO GLOBAL IND LTD,385.00,396.00,362.00,392.20,394.90,387.60,,392.20,,,1199421,459418414.10,19214,F1,1,,,,,
