TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04,
2024-05-14,2024-05-14,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,482.95,486.15,477.55,480.85,479.20,479.15,,480.85,,,10819,5205091.20,788,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,163.85,166.50,163.25,166.40,166.50,162.95,,166.40,,,2628,434331.30,181,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,8035.00,8119.90,7915.90,8080.85,8065.00,7984.25,,8080.85,,,856307,6872310146.50,84865,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,2486.55,2563.95,2484.85,2536.95,2536.00,2488.50,,2536.95,,,345,873093.80,120,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,16133,INE0NR701018,KRISHCA,SM,,,,,KRISHCA STRAPPING SLTN L,222.00,239.95,216.05,237.00,237.00,221.00,,237.00,,,35000,8058475.00,59,F1,500,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,3595,INE514Y01020,MOKSH,BE,,,,,MOKSH ORNAMENTS LIMITED,14.75,15.75,14.40,15.75,15.75,15.00,,15.75,,,82069,1265571.30,519,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,17764,INE056I01025,REFEX,EQ,,,,,REFEX INDUSTRIES LIMITED,145.00,150.80,144.25,150.80,150.80,143.65,,150.80,,,265654,39355360.20,2667,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,17395,INF200KA1JT1,SETF10GILT,EQ,,,,,SBIAMC - SETF10GILT,228.79,229.18,228.61,229.16,229.16,228.54,,229.16,,,24623,5633623.45,35,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,19501,INE388G01026,TCLCONS,EQ,,,,,TANTIA CONSTRUCTIONS LTD,33.95,33.95,32.55,33.05,33.00,32.90,,33.05,,,27081,899400.70,187,F1,1,,,,,
2024-05-14,2024-05-14,CM,NSE,STK,22761,IN002023X492,91D230524,TB,,,,,GOI TBILL 91D-23/05/24,99.77,99.77,99.77,99.77,99.77,99.50,,99.77,,,100,9977.00,1,F1,100,,,,,
