TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04,
2024-04-25,2024-04-25,CM,NSE,STK,9219,INE413G01022,TPLPLASTEH,EQ,,,,,TPL PLASTECH LIMITED,100.20,100.20,94.85,95.80,96.45,98.20,,95.80,,,630718,60752368.65,3548,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,10610,INE0CBM01019,USASEEDS,SM,,,,,UPSURGE SEEDS OF AGRI LTD,293.05,293.05,293.05,293.05,293.05,291.00,,293.05,,,300,87915.00,1,F1,300,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,8.95,9.10,8.95,9.10,9.10,8.95,,9.10,,,92634,837091.50,173,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,4487,INE150B01039,ALKYLAMINE,EQ,,,,,ALKYL AMINES CHEM. LTD,2110.00,2112.00,2065.00,2072.65,2072.00,2099.40,,2072.65,,,33083,68675946.65,5590,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,181,INE610C01014,ARENTERP,EQ,,,,,RAJDARSHAN INDUSTRIES LTD,43.50,46.90,42.50,46.65,46.90,44.70,,46.65,,,21447,971694.70,640,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,11966,INE00E101023,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,524.30,539.90,521.80,530.90,530.55,524.30,,530.90,,,150849,80451328.25,7312,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,11778,INE887G01027,GOKEX,EQ,,,,,GOKALDAS EXPORTS LTD.,801.40,815.00,792.80,803.70,804.00,801.45,,803.70,,,113840,91548748.65,12042,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,6286,INE255D01024,GULPOLY,EQ,,,,,GULSHAN POLYOLS LIMITED,206.50,207.80,205.00,206.40,206.00,205.60,,206.40,,,82618,17078772.80,2436,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,15161,INE120D01012,HITECHCORP,EQ,,,,,HITECH CORPORATION LTD,238.80,240.00,234.10,238.30,237.10,237.60,,238.30,,,14789,3515878.85,816,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,675.00,675.00,656.50,661.25,662.40,673.45,,661.25,,,2711612,1799035822.75,73429,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,16863,INE197J01017,LPDC,EQ,,,,,LANDMARK PR.DEV.CO.LTD,10.90,11.25,9.75,9.90,9.85,10.25,,9.90,,,962598,10130158.80,2269,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,3002,INE066O01014,WONDERLA,EQ,,,,,WONDERLA HOLIDAYS LTD.,1007.00,1011.50,991.95,995.25,993.05,1003.90,,995.25,,,42311,42263281.90,7694,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,4288,INE804I078Y8,ECLFINANCE,NJ,,,,,SEC RED NCD 9.43% SR. VI,944.35,944.35,943.99,944.01,944.01,943.85,,944.01,,,470,443689.81,11,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,7975,INE804IA7014,ECLFINANCE,NR,,,,,SEC RED NCD 10.15% SR. VI,999.90,999.90,997.00,999.00,999.00,999.90,,999.00,,,384,383093.60,8,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,2188,INE854S01022,GENCON,EQ,,,,,GENERIC ENG CONS PROJ LTD,42.10,43.70,41.60,42.30,42.50,41.65,,42.30,,,98021,4187621.20,797,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,136.40,137.65,134.80,135.55,135.50,136.55,,135.55,,,702581,95458675.70,7178,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,6733,INE749A01030,JINDALSTEL,EQ,,,,,JINDAL STEEL & POWER LTD,935.75,945.00,926.05,942.25,942.00,936.50,,942.25,,,2839898,2656710999.65,60121,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,9641,INE060B01014,KHANDSE,EQ,,,,,KHANDWALA SECURITIES LTD,29.80,30.50,28.20,30.25,30.50,29.30,,30.25,,,8235,244156.00,109,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,11214,INE781B01015,NOIDATOLL,BE,,,,,NOIDA TOLL BRIDGE CO LTD,8.60,8.75,8.60,8.75,8.75,8.60,,8.75,,,21783,190565.10,22,F1,1,,,,,
2024-04-25,2024-04-25,CM,NSE,STK,3396,INE123C01018,TAINWALCHM,EQ,,,,,TAINWALA CHEMICAL AND PLA,133.85,140.90,132.10,135.50,134.50,133.85,,135.50,,,20656,2827683.20,897,F1,1,,,,,
