TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-08-09,2024-08-09,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,8150.00,8263.75,7921.00,7972.10,7950.00,7942.30,,7972.05,,,1288936,10429625161.05,126835,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3225.20,3250.00,3121.30,3154.75,3125.05,3182.25,,3154.80,,,3145,9967715.30,1144,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,197.50,203.89,196.52,197.97,197.80,196.45,,197.91,,,45008,8995736.29,1320,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,23283,INE148I07SD5,965SCL26,YO,,,,,SEC RE NCD 9.65% SR I,970.00,999.00,970.00,999.00,999.00,893.62,,984.50,,,6,5849.00,2,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,666.00,668.00,645.45,647.25,649.75,652.70,,647.25,,,27728,18101194.15,3382,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,11.90,11.90,11.10,11.38,11.46,11.69,,11.38,,,334643,3810552.21,1190,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,4487,INE150B01039,ALKYLAMINE,EQ,,,,,ALKYL AMINES CHEM. LTD,2103.95,2106.90,2053.05,2085.85,2081.00,2087.35,,2086.25,,,37987,79291122.50,9930,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,11966,INE00E101023,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,804.85,879.20,799.75,815.45,816.00,799.30,,815.40,,,1609786,1341236305.70,55956,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,16867,INE197J01017,LPDC,BE,,,,,LANDMARK PR.DEV.CO.LTD,11.51,11.51,11.51,11.51,11.51,11.75,,11.68,,,10180,117171.80,52,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,645.00,649.15,635.00,638.15,636.95,640.00,,638.15,,,2405546,1544502694.30,57168,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,11778,INE887G01027,GOKEX,EQ,,,,,GOKALDAS EXPORTS LTD.,960.00,965.00,906.00,921.70,920.00,948.25,,921.70,,,691337,638088384.20,39828,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,6286,INE255D01024,GULPOLY,EQ,,,,,GULSHAN POLYOLS LIMITED,189.50,190.25,184.50,186.62,187.99,187.52,,186.63,,,69840,13112131.89,3021,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,15161,INE120D01012,HITECHCORP,EQ,,,,,HITECH CORPORATION LTD,242.10,244.00,236.01,239.73,239.70,244.44,,239.73,,,26288,6306686.39,959,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,181,INE610C01014,ARENTERP,EQ,,,,,RAJDARSHAN INDUSTRIES LTD,79.00,79.80,70.56,70.56,70.56,78.40,,70.76,,,102075,7511533.85,976,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,9219,INE413G01022,TPLPLASTEH,EQ,,,,,TPL PLASTECH LIMITED,116.98,117.95,108.80,111.97,112.30,114.53,,111.97,,,770060,86694802.53,3653,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,10610,INE0CBM01019,USASEEDS,SM,,,,,UPSURGE SEEDS OF AGRI LTD,277.00,280.00,277.00,278.00,278.00,274.90,,278.00,,,1200,333900.00,4,F1,300,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,6733,INE749A01030,JINDALSTEL,EQ,,,,,JINDAL STEEL & POWER LTD,926.80,937.00,913.55,916.20,919.20,919.15,,916.20,,,1479733,1363189372.10,52691,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,9641,INE060B01014,KHANDSE,EQ,,,,,KHANDWALA SECURITIES LTD,29.50,34.35,29.48,32.22,32.02,28.63,,32.23,,,506389,16813482.54,2208,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,11214,INE781B01015,NOIDATOLL,BE,,,,,NOIDA TOLL BRIDGE CO LTD,12.00,12.24,11.50,11.58,11.52,11.75,,11.59,,,92112,1078822.79,213,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,2191,INE854S01022,GENCON,BE,,,,,GENERIC ENG CONS PROJ LTD,52.20,52.25,49.80,50.98,50.99,51.15,,50.96,,,86056,4398018.42,226,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,160.00,165.55,158.52,163.19,163.45,154.04,,163.20,,,5124020,830678114.62,47646,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,17934,INE121A07RG4,965IHFL25D,N7,,,,,SEC RE NCD SR 2,1044.10,1044.10,1044.10,1044.10,1044.10,1044.30,,1044.10,,,2,2088.20,1,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,8961,INE123C01018,TAINWALCHM,BE,,,,,TAINWALA CHEMICAL AND PLA,206.10,214.51,206.10,214.51,214.51,210.31,,213.26,,,4991,1036037.89,44,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,24520,INE0OXV01027,TUNWAL,SM,,,,,TUNWAL E-MOTORS LIMITED,46.50,50.10,46.00,49.15,48.90,45.85,,49.15,,,902000,43706600.00,426,F1,2000,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,2666,INE709Z01015,VERA,SM,,,,,VERA SYNTHETIC LIMITED,92.40,92.40,87.00,87.00,87.00,88.00,,87.00,,,54000,4981500.00,10,F1,1500,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,3002,INE066O01014,WONDERLA,EQ,,,,,WONDERLA HOLIDAYS LTD.,809.35,815.00,805.60,810.00,811.30,803.90,,809.95,,,45135,36604219.80,6923,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,7400.00,7448.00,7350.00,7389.60,7350.00,7450.00,,7389.60,,,8,59148.00,5,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,739,INE169A01031,COROMANDEL,EQ,,,,,COROMANDEL INTERNTL. LTD,1639.00,1704.00,1639.00,1693.70,1702.00,1640.80,,1693.70,,,1325045,2224728710.95,51879,F1,1,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,19287,INE0KZ301010,KONTOR,SM,,,,,KONTOR SPACE LIMITED,152.00,152.00,152.00,152.00,152.00,152.00,,152.00,,,1200,182400.00,1,F1,1200,,,,,
2024-08-09,2024-08-09,CM,NSE,STK,15017,INE215I01027,MAANALU,EQ,,,,,MAAN ALUMINIUM LIMITED,130.82,130.82,124.37,125.82,126.10,129.09,,125.76,,,150813,19073411.38,3760,F1,1,,,,,
