TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-24,2024-12-24,CM,NSE,STK,19294,INE0KZ301010,KONTOR,ST,,,,,KONTOR SPACE LIMITED,128.00,128.20,122.00,126.35,126.40,122.15,,126.35,,,11400,1429950.00,17,F1,600,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,15018,INE215I01027,MAANALU,BE,,,,,MAAN ALUMINIUM LIMITED,134.95,134.95,130.00,131.58,132.90,133.36,,132.35,,,25713,3399278.36,497,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,9250.00,10180.00,8500.00,8635.71,8500.00,9258.95,,8635.71,,,48,451486.95,32,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,31970,INE557F07132,901NHB34,N6,,,,,BOND 9.01%PA TF TR-I S 3B,6800.00,6800.00,6800.00,6800.00,6800.00,6752.00,,6800.00,,,400,2720000.00,2,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,739,INE169A01031,COROMANDEL,EQ,,,,,COROMANDEL INTERNTL. LTD,1862.70,1876.50,1847.05,1855.35,1850.00,1862.70,,1855.35,,,348224,648481841.20,23487,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,15384,INE274G01010,DHANI,EQ,,,,,DHANI SERVICES LIMITED,88.80,93.30,87.20,91.38,92.55,88.04,,91.39,,,3411680,307342460.88,13547,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,11667,INE366A01041,DWARKESH,EQ,,,,,DWARIKESH SUGAR IND LTD,58.88,59.17,58.39,58.52,58.54,58.50,,58.52,,,281948,16545181.84,2580,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,10599,INE844O01030,GUJGASLTD,EQ,,,,,GUJARAT GAS LIMITED,498.70,511.95,498.00,505.85,504.55,498.70,,505.85,,,413870,209587672.90,13856,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,10633,INF179KC1HR4,HDFCNIF100,EQ,,,,,HDFCAMC - HDFCNIF100,25.29,25.29,23.85,25.11,25.13,25.13,,25.11,,,19177,481929.36,393,F1,1,,,,,
2024-12-24,2024-12-24,CM,NSE,STK,14154,INE405E01023,UNOMINDA,EQ,,,,,UNO MINDA LIMITED,1020.00,1066.00,1011.75,1059.00,1051.00,1023.05,,1059.00,,,492846,512472931.85,43118,F1,1,,,,,
