TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-10,2024-09-10,CM,NSE,STK,1720,INE364A01020,JAYSREETEA,EQ,,,,,JAYSHREE TEA & INDUSTRIES,135.35,137.80,133.44,134.02,134.10,134.34,,134.03,,,123361,16726337.51,3831,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,23480,INE985A01022,SINCLAIR,EQ,,,,,SINCLAIRS HOTELS LIMITED,105.84,105.96,103.00,104.54,104.90,104.22,,104.56,,,51951,5429811.51,1883,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,8940,INE255Z01019,E2E,BE,,,,,E2E NETWORKS LIMITED,2800.00,2848.00,2621.65,2694.55,2750.00,2759.60,,2694.55,,,26446,70680658.05,1915,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,1127,INE539A01019,GHCL,EQ,,,,,GHCL LIMITED,668.00,684.70,665.05,680.15,680.00,660.05,,680.15,,,310157,209951037.60,15231,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,11374,INE0LQS01015,TIPSFILMS,EQ,,,,,TIPS FILMS LIMITED,542.10,543.30,532.00,533.95,536.00,540.10,,533.95,,,2218,1188445.40,279,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,7366,INE948A01012,TRIGYN,BE,,,,,TRIGYN TECHNOLOGIES LTD,117.24,118.90,117.24,118.03,117.80,117.24,,118.05,,,19045,2252528.71,208,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,11596,INE405C01035,LINCOLN,EQ,,,,,LINCOLN PHARMA LTD,790.00,811.85,782.50,788.35,786.80,771.55,,788.35,,,180809,143805687.45,12780,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,7165,INE287C01037,MICEL,BE,,,,,MIC ELECTRONICS LTD,81.00,82.50,80.65,81.61,81.98,80.65,,81.64,,,284834,23242926.68,3144,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,7786.00,7799.00,7700.00,7787.00,7787.00,7654.00,,7787.00,,,26,202083.00,14,F1,1,,,,,
2024-09-10,2024-09-10,CM,NSE,STK,7145,INE463V01026,ANANDRATHI,EQ,,,,,ANAND RATHI WEALTH LTD,3848.80,3900.00,3839.85,3888.55,3871.35,3834.60,,3888.50,,,17785,69026445.45,3188,F1,1,,,,,
